date,rep_id,source,leads,opportunities,closed_won,revenue
8/5/2018,4,bing/organic,5,1,0,0
8/5/2018,4,facebook/display,40,9,3,162.99
8/5/2018,5,google/cpc,2,0,0,0
8/5/2018,5,google/organic,3,3,3,257.66
8/5/2018,5,bing/cpc,13,2,1,39.88
8/5/2018,5,bing/organic,7,2,0,0
8/5/2018,5,facebook/display,56,12,6,291.4
8/5/2018,6,google/cpc,2,0,0,0
8/5/2018,6,google/organic,3,1,1,131.07
8/5/2018,6,bing/cpc,13,1,1,38.28
8/5/2018,6,bing/organic,4,1,0,0
8/5/2018,6,facebook/display,52,2,2,168.83
8/5/2018,7,google/cpc,1,0,0,0
8/5/2018,7,google/organic,2,0,0,0
8/5/2018,7,bing/cpc,8,1,0,0
8/5/2018,7,bing/organic,6,0,0,0
8/5/2018,7,facebook/display,43,5,1,80.4
8/5/2018,8,google/cpc,1,0,0,0
8/5/2018,8,google/organic,2,1,0,0
8/5/2018,8,bing/cpc,10,2,2,147.55
8/5/2018,8,bing/organic,5,1,1,67.39
8/5/2018,8,facebook/display,53,6,1,58.85
8/6/2018,1,google/cpc,9,3,3,129.26
8/6/2018,1,google/organic,20,11,7,459.39
8/6/2018,1,bing/cpc,50,12,9,524.49
8/6/2018,1,bing/organic,28,12,2,102.82
8/6/2018,1,facebook/display,228,24,9,471.24
8/6/2018,2,google/cpc,8,1,1,90.13
8/6/2018,2,google/organic,17,9,5,425.21
8/6/2018,2,bing/cpc,49,4,2,104.42
8/6/2018,2,bing/organic,19,4,1,68.35
8/6/2018,2,facebook/display,171,24,8,467.04
8/6/2018,3,google/cpc,5,3,1,99.14
8/6/2018,3,google/organic,12,7,3,336.61
8/6/2018,3,bing/cpc,51,12,5,290.37
8/6/2018,3,bing/organic,20,10,1,95.89
8/6/2018,3,facebook/display,234,25,4,291.84
8/6/2018,4,google/cpc,11,1,0,0
8/6/2018,4,google/organic,18,11,8,481.41
8/6/2018,4,bing/cpc,45,11,6,257.29
8/6/2018,4,bing/organic,19,9,4,233.81
8/6/2018,4,facebook/display,201,25,8,432.71
8/6/2018,5,google/cpc,10,4,3,163.34
8/6/2018,5,google/organic,17,9,4,315.25
8/6/2018,5,bing/cpc,51,7,4,216.54
8/6/2018,5,bing/organic,20,5,1,62.95
8/6/2018,5,facebook/display,166,21,5,351.74
8/6/2018,6,google/cpc,8,2,1,83.39
8/6/2018,6,google/organic,10,5,3,387.92
8/6/2018,6,bing/cpc,61,9,4,183.54
8/6/2018,6,bing/organic,26,4,2,140.88
8/6/2018,6,facebook/display,198,12,4,302.35
8/6/2018,7,google/cpc,11,2,1,107.33
8/6/2018,7,google/organic,19,9,3,327.71
8/6/2018,7,bing/cpc,69,16,9,390.72
8/6/2018,7,bing/organic,21,9,0,0
8/6/2018,7,facebook/display,241,15,6,366.01
8/6/2018,8,google/cpc,15,4,3,231.95
8/6/2018,8,google/organic,16,6,3,416.84
8/6/2018,8,bing/cpc,56,9,3,155.76
8/6/2018,8,bing/organic,22,4,1,45.12
8/6/2018,8,facebook/display,232,22,7,463.11
8/7/2018,1,google/cpc,8,3,3,252.68
8/7/2018,1,google/organic,13,7,5,346.24
8/7/2018,1,bing/cpc,65,11,7,225.22
8/7/2018,1,bing/organic,23,11,7,450.29
8/7/2018,1,facebook/display,157,16,3,156.3
8/7/2018,2,google/cpc,13,5,2,178.07
8/7/2018,2,google/organic,16,7,6,660.83
8/7/2018,2,bing/cpc,55,9,5,354.72
8/7/2018,2,bing/organic,24,5,1,66.4
8/7/2018,2,facebook/display,186,14,6,653.18
8/7/2018,3,google/cpc,12,2,0,0
8/7/2018,3,google/organic,18,7,6,501.94
8/7/2018,3,bing/cpc,51,9,2,165.86
8/7/2018,3,bing/organic,20,6,2,139.74
8/7/2018,3,facebook/display,244,26,10,742.21
8/7/2018,4,google/cpc,9,2,1,66.33
8/7/2018,4,google/organic,15,8,6,511.41
8/7/2018,4,bing/cpc,47,10,5,232.83
8/7/2018,4,bing/organic,17,4,2,111.58
8/7/2018,4,facebook/display,202,25,10,511.74
8/7/2018,5,google/cpc,9,3,2,164.89
8/7/2018,5,google/organic,17,10,8,495.98
8/7/2018,5,bing/cpc,64,11,5,252.91
8/7/2018,5,bing/organic,15,3,3,125.84
8/7/2018,5,facebook/display,226,28,12,690.13
8/7/2018,6,google/cpc,10,0,0,0
8/7/2018,6,google/organic,14,8,4,224.44
8/7/2018,6,bing/cpc,53,9,3,214.43
8/7/2018,6,bing/organic,20,2,1,47.55
8/7/2018,6,facebook/display,204,15,4,394.12
8/7/2018,7,google/cpc,9,3,3,202.71
8/7/2018,7,google/organic,13,5,3,232.99
8/7/2018,7,bing/cpc,63,9,3,226.03
8/7/2018,7,bing/organic,32,9,4,280.5
8/7/2018,7,facebook/display,181,26,7,642.8
8/7/2018,8,google/cpc,10,3,2,190.86
8/7/2018,8,google/organic,15,4,2,228.11
8/7/2018,8,bing/cpc,56,10,5,338.35
8/7/2018,8,bing/organic,20,7,4,227
8/7/2018,8,facebook/display,151,10,1,86.86
8/8/2018,1,google/cpc,9,5,3,191.48
8/8/2018,1,google/organic,15,12,9,932.87
8/8/2018,1,bing/cpc,37,9,8,363.05
8/8/2018,1,bing/organic,32,8,4,164.23
8/8/2018,1,facebook/display,123,11,4,260.53
8/8/2018,2,google/cpc,10,4,3,337.74
8/8/2018,2,google/organic,15,8,6,643.94
8/8/2018,2,bing/cpc,48,14,4,322.29
8/8/2018,2,bing/organic,25,6,2,111.26
8/8/2018,2,facebook/display,249,17,5,547.43
8/8/2018,3,google/cpc,8,2,2,174.11
8/8/2018,3,google/organic,16,7,1,98.03
8/8/2018,3,bing/cpc,45,10,3,207.74
8/8/2018,3,bing/organic,28,6,2,181.92
8/8/2018,3,facebook/display,132,4,1,48.52
8/8/2018,4,google/cpc,12,3,0,0
8/8/2018,4,google/organic,11,6,4,285.32
8/8/2018,4,bing/cpc,53,12,11,459.46
8/8/2018,4,bing/organic,32,9,5,308.6
8/8/2018,4,facebook/display,189,19,8,348.65
8/8/2018,5,google/cpc,8,3,2,119.9
8/8/2018,5,google/organic,14,10,5,372.08
8/8/2018,5,bing/cpc,47,9,9,354.76
8/8/2018,5,bing/organic,23,7,3,157.15
8/8/2018,5,facebook/display,217,21,7,378.08
8/8/2018,6,google/cpc,5,0,0,0
8/8/2018,6,google/organic,13,8,5,539.6
8/8/2018,6,bing/cpc,54,13,6,335.53
8/8/2018,6,bing/organic,24,8,2,133.57
8/8/2018,6,facebook/display,209,13,1,62.62
8/8/2018,7,google/cpc,9,0,0,0
8/8/2018,7,google/organic,17,7,3,342.89
8/8/2018,7,bing/cpc,55,10,5,335.74
8/8/2018,7,bing/organic,19,5,1,68.71
8/8/2018,7,facebook/display,146,11,3,239.65
8/8/2018,8,google/cpc,7,1,0,0
8/8/2018,8,google/organic,12,2,0,0
8/8/2018,8,bing/cpc,42,10,3,131.58
8/8/2018,8,bing/organic,21,3,0,0
8/8/2018,8,facebook/display,210,13,3,155.27
8/9/2018,1,google/cpc,10,6,5,437.16
8/9/2018,1,google/organic,21,9,7,533.63
8/9/2018,1,bing/cpc,43,8,5,265.9
8/9/2018,1,bing/organic,37,10,3,106.61
8/9/2018,1,facebook/display,165,19,9,485.06
8/9/2018,2,google/cpc,10,3,0,0
8/9/2018,2,google/organic,12,5,4,560.67
8/9/2018,2,bing/cpc,60,8,5,469.57
8/9/2018,2,bing/organic,27,7,1,54.63
8/9/2018,2,facebook/display,190,22,6,435.91
8/9/2018,3,google/cpc,9,3,2,182.37
8/9/2018,3,google/organic,14,3,0,0
8/9/2018,3,bing/cpc,44,4,4,189.46
8/9/2018,3,bing/organic,33,8,3,182.72
8/9/2018,3,facebook/display,203,10,3,160.4
8/9/2018,4,google/cpc,6,2,1,46.25
8/9/2018,4,google/organic,16,12,7,386.61
8/9/2018,4,bing/cpc,64,11,7,326.67
8/9/2018,4,bing/organic,18,7,2,91.35
8/9/2018,4,facebook/display,220,30,18,1144.92
8/9/2018,5,google/cpc,5,0,0,0
8/9/2018,5,google/organic,13,5,3,186.49
8/9/2018,5,bing/cpc,53,13,9,559.55
8/9/2018,5,bing/organic,24,4,2,116.57
8/9/2018,5,facebook/display,180,21,5,283.33
8/9/2018,6,google/cpc,10,2,1,68.03
8/9/2018,6,google/organic,18,8,5,528.94
8/9/2018,6,bing/cpc,38,5,1,75.72
8/9/2018,6,bing/organic,30,9,2,113.6
8/9/2018,6,facebook/display,188,15,6,435.73
8/9/2018,7,google/cpc,10,3,1,83.24
8/9/2018,7,google/organic,19,7,4,545.56
8/9/2018,7,bing/cpc,28,2,2,140.41
8/9/2018,7,bing/organic,20,5,3,188.36
8/9/2018,7,facebook/display,191,12,4,409.18
8/9/2018,8,google/cpc,6,3,2,159.41
8/9/2018,8,google/organic,11,2,1,94.18
8/9/2018,8,bing/cpc,61,6,4,274.03
8/9/2018,8,bing/organic,31,5,2,119.13
8/9/2018,8,facebook/display,201,19,6,474.26
8/10/2018,1,google/cpc,13,0,0,0
8/10/2018,1,google/organic,14,7,3,271.87
8/10/2018,1,bing/cpc,46,14,12,482.22
8/10/2018,1,bing/organic,18,5,1,44.61
8/10/2018,1,facebook/display,196,27,11,511.46
8/10/2018,2,google/cpc,12,3,2,195.28
8/10/2018,2,google/organic,17,5,4,486.86
8/10/2018,2,bing/cpc,41,12,4,387.74
8/10/2018,2,bing/organic,29,4,1,63.63
8/10/2018,2,facebook/display,188,20,6,294.8
8/10/2018,3,google/cpc,10,5,4,412.26
8/10/2018,3,google/organic,9,3,1,99.58
8/10/2018,3,bing/cpc,53,8,5,317.68
8/10/2018,3,bing/organic,26,8,3,133.18
8/10/2018,3,facebook/display,197,12,5,308.95
8/10/2018,4,google/cpc,12,2,2,114.96
8/10/2018,4,google/organic,18,6,2,145.59
8/10/2018,4,bing/cpc,55,11,9,366.38
8/10/2018,4,bing/organic,27,10,3,150.79
8/10/2018,4,facebook/display,136,20,4,161.71
8/10/2018,5,google/cpc,9,4,2,101.18
8/10/2018,5,google/organic,8,3,3,271.52
8/10/2018,5,bing/cpc,73,13,9,385.92
8/10/2018,5,bing/organic,32,12,4,146.42
8/10/2018,5,facebook/display,219,24,15,695.15
8/10/2018,6,google/cpc,9,2,2,142.56
8/10/2018,6,google/organic,20,7,4,386.05
8/10/2018,6,bing/cpc,49,6,1,60.04
8/10/2018,6,bing/organic,27,6,1,54.88
8/10/2018,6,facebook/display,296,28,10,857.17
8/10/2018,7,google/cpc,10,3,2,191.73
8/10/2018,7,google/organic,14,5,2,213.41
8/10/2018,7,bing/cpc,51,8,4,311.23
8/10/2018,7,bing/organic,24,9,4,234.81
8/10/2018,7,facebook/display,253,22,9,731.01
8/10/2018,8,google/cpc,10,1,0,0
8/10/2018,8,google/organic,17,8,5,506.06
8/10/2018,8,bing/cpc,44,11,8,497.18
8/10/2018,8,bing/organic,25,6,1,77.19
8/10/2018,8,facebook/display,186,17,5,457.18
8/11/2018,1,google/cpc,1,0,0,0
8/11/2018,1,google/organic,3,1,1,34.69
8/11/2018,1,bing/cpc,13,1,0,0
8/11/2018,1,bing/organic,6,2,0,0
8/11/2018,1,facebook/display,58,6,2,70.02
8/11/2018,2,google/cpc,2,0,0,0
8/11/2018,2,google/organic,4,1,1,111.83
8/11/2018,2,bing/cpc,11,0,0,0
8/11/2018,2,bing/organic,6,1,0,0
8/11/2018,2,facebook/display,54,7,3,201.1
8/11/2018,3,google/cpc,1,0,0,0
8/11/2018,3,google/organic,3,0,0,0
8/11/2018,3,bing/cpc,13,1,0,0
8/11/2018,3,bing/organic,7,2,0,0
8/11/2018,3,facebook/display,40,5,2,166.7
8/11/2018,4,google/cpc,1,0,0,0
8/11/2018,4,google/organic,2,2,0,0
8/11/2018,4,bing/cpc,14,2,2,78.47
8/11/2018,4,bing/organic,8,2,0,0
8/11/2018,4,facebook/display,41,7,1,58.08
8/11/2018,5,google/cpc,1,0,0,0
8/11/2018,5,google/organic,1,0,0,0
8/11/2018,5,bing/cpc,16,1,1,43.45
8/11/2018,5,bing/organic,5,2,0,0
8/11/2018,5,facebook/display,65,7,2,152.86
8/11/2018,6,google/cpc,1,0,0,0
8/11/2018,6,google/organic,2,1,0,0
8/11/2018,6,bing/cpc,11,2,2,145.47
8/11/2018,6,bing/organic,5,1,0,0
8/11/2018,6,facebook/display,38,1,0,0
8/11/2018,7,google/cpc,2,0,0,0
8/11/2018,7,google/organic,2,1,1,100.19
8/11/2018,7,bing/cpc,11,2,1,59.77
8/11/2018,7,bing/organic,5,1,0,0
8/11/2018,7,facebook/display,42,4,1,73.35
8/11/2018,8,google/cpc,1,0,0,0
8/11/2018,8,google/organic,2,1,0,0
8/11/2018,8,bing/cpc,10,2,1,70.87
8/11/2018,8,bing/organic,6,3,1,47.09
8/11/2018,8,facebook/display,44,6,2,146.13
8/12/2018,1,google/cpc,2,0,0,0
8/12/2018,1,google/organic,2,1,1,103.23
8/12/2018,1,bing/cpc,13,3,1,51.47
8/12/2018,1,bing/organic,5,2,1,54.79
8/12/2018,1,facebook/display,59,9,2,99.51
8/12/2018,2,google/cpc,2,1,1,58.88
8/12/2018,2,google/organic,2,0,0,0
8/12/2018,2,bing/cpc,10,1,1,47.3
8/12/2018,2,bing/organic,5,1,0,0
8/12/2018,2,facebook/display,68,5,1,75.18
8/12/2018,3,google/cpc,2,0,0,0
8/12/2018,3,google/organic,2,0,0,0
8/12/2018,3,bing/cpc,13,1,0,0
8/12/2018,3,bing/organic,5,0,0,0
8/12/2018,3,facebook/display,39,4,0,0
8/12/2018,4,google/cpc,1,0,0,0
8/12/2018,4,google/organic,2,0,0,0
8/12/2018,4,bing/cpc,11,2,2,87.94
8/12/2018,4,bing/organic,6,3,1,40.91
8/12/2018,4,facebook/display,38,3,1,63.7
8/12/2018,5,google/cpc,1,0,0,0
8/12/2018,5,google/organic,2,0,0,0
8/12/2018,5,bing/cpc,10,1,0,0
8/12/2018,5,bing/organic,4,2,0,0
8/12/2018,5,facebook/display,47,5,2,80.4
8/12/2018,6,google/cpc,2,0,0,0
8/12/2018,6,google/organic,2,1,1,116.15
8/12/2018,6,bing/cpc,11,3,2,116.58
8/12/2018,6,bing/organic,6,0,0,0
8/12/2018,6,facebook/display,49,1,0,0
8/12/2018,7,google/cpc,1,0,0,0
8/12/2018,7,google/organic,3,2,2,241.95
8/12/2018,7,bing/cpc,10,1,1,61.08
8/12/2018,7,bing/organic,5,0,0,0
8/12/2018,7,facebook/display,69,10,4,299.4
8/12/2018,8,google/cpc,2,2,1,95.46
8/12/2018,8,google/organic,2,0,0,0
8/12/2018,8,bing/cpc,13,1,1,63.32
8/12/2018,8,bing/organic,6,2,2,104.9
8/12/2018,8,facebook/display,48,4,1,91.83
8/13/2018,1,google/cpc,12,8,5,336.93
8/13/2018,1,google/organic,13,9,7,761.32
8/13/2018,1,bing/cpc,36,6,2,87.39
8/13/2018,1,bing/organic,31,11,6,200.1
8/13/2018,1,facebook/display,192,19,6,373.77
8/13/2018,2,google/cpc,6,2,2,135.85
8/13/2018,2,google/organic,18,9,3,274.78
8/13/2018,2,bing/cpc,47,8,6,463
8/13/2018,2,bing/organic,24,7,2,151.3
8/13/2018,2,facebook/display,138,11,4,319.62
8/13/2018,3,google/cpc,10,4,2,154.22
8/13/2018,3,google/organic,10,6,4,395.53
8/13/2018,3,bing/cpc,60,15,9,656.6
8/13/2018,3,bing/organic,20,4,2,179.69
8/13/2018,3,facebook/display,255,34,11,835.74
8/13/2018,4,google/cpc,9,5,4,229.55
8/13/2018,4,google/organic,13,5,4,287.4
8/13/2018,4,bing/cpc,57,15,12,583.35
8/13/2018,4,bing/organic,34,11,2,57.75
8/13/2018,4,facebook/display,206,28,13,1035.8
8/13/2018,5,google/cpc,7,3,3,177.54
8/13/2018,5,google/organic,15,9,5,409.85
8/13/2018,5,bing/cpc,46,15,9,319.76
8/13/2018,5,bing/organic,27,12,6,387.33
8/13/2018,5,facebook/display,178,23,11,770.18
8/13/2018,6,google/cpc,8,3,1,126.28
8/13/2018,6,google/organic,14,1,1,131.65
8/13/2018,6,bing/cpc,36,5,4,254.39
8/13/2018,6,bing/organic,24,10,4,256.68
8/13/2018,6,facebook/display,204,22,6,504.4
8/13/2018,7,google/cpc,10,3,0,0
8/13/2018,7,google/organic,13,5,1,132.58
8/13/2018,7,bing/cpc,71,12,8,438.55
8/13/2018,7,bing/organic,24,5,1,49.26
8/13/2018,7,facebook/display,128,14,3,256.47
8/13/2018,8,google/cpc,6,2,1,96.98
8/13/2018,8,google/organic,14,8,4,296.07
8/13/2018,8,bing/cpc,44,9,7,220.27
8/13/2018,8,bing/organic,24,3,1,55.19
8/13/2018,8,facebook/display,127,10,1,60.54
8/14/2018,1,google/cpc,14,3,2,146.61
8/14/2018,1,google/organic,19,10,5,270.47
8/14/2018,1,bing/cpc,53,11,7,266.84
8/14/2018,1,bing/organic,31,12,5,186.61
8/14/2018,1,facebook/display,159,20,5,265.68
8/14/2018,2,google/cpc,9,3,2,182.47
8/14/2018,2,google/organic,17,8,4,363.7
8/14/2018,2,bing/cpc,48,13,9,463.21
8/14/2018,2,bing/organic,28,4,2,178.2
8/14/2018,2,facebook/display,176,15,8,599.25
8/14/2018,3,google/cpc,13,3,2,165.65
8/14/2018,3,google/organic,13,5,0,0
8/14/2018,3,bing/cpc,44,7,2,144.43
8/14/2018,3,bing/organic,21,5,3,220.64
8/14/2018,3,facebook/display,140,11,5,256.82
8/14/2018,4,google/cpc,9,5,4,259.37
8/14/2018,4,google/organic,14,10,8,462.11
8/14/2018,4,bing/cpc,39,10,9,433.65
8/14/2018,4,bing/organic,30,9,3,146.63
8/14/2018,4,facebook/display,236,22,8,470.77
8/14/2018,5,google/cpc,11,6,2,118.04
8/14/2018,5,google/organic,16,8,7,465.6
8/14/2018,5,bing/cpc,48,12,8,281.66
8/14/2018,5,bing/organic,29,9,4,222.72
8/14/2018,5,facebook/display,199,15,3,160.05
8/14/2018,6,google/cpc,8,2,1,114.76
8/14/2018,6,google/organic,12,6,3,309.28
8/14/2018,6,bing/cpc,43,5,1,68.54
8/14/2018,6,bing/organic,28,10,3,208.37
8/14/2018,6,facebook/display,239,29,6,367.08
8/14/2018,7,google/cpc,11,4,2,160.88
8/14/2018,7,google/organic,14,5,1,111.96
8/14/2018,7,bing/cpc,52,10,6,506.54
8/14/2018,7,bing/organic,26,3,1,76.54
8/14/2018,7,facebook/display,199,11,1,77.69
8/14/2018,8,google/cpc,10,3,1,91.74
8/14/2018,8,google/organic,19,11,3,245.79
8/14/2018,8,bing/cpc,55,14,4,225.38
8/14/2018,8,bing/organic,32,4,0,0
8/14/2018,8,facebook/display,240,24,5,531.51
8/15/2018,1,google/cpc,11,4,2,125.38
8/15/2018,1,google/organic,15,7,6,332.89
8/15/2018,1,bing/cpc,65,15,10,439.37
8/15/2018,1,bing/organic,26,6,1,41.5
8/15/2018,1,facebook/display,198,20,5,311.17
8/15/2018,2,google/cpc,8,2,1,88.16
8/15/2018,2,google/organic,15,6,2,217.46
8/15/2018,2,bing/cpc,55,12,4,299.52
8/15/2018,2,bing/organic,27,7,2,183.04
8/15/2018,2,facebook/display,237,24,6,411.72
8/15/2018,3,google/cpc,12,5,2,122.03
8/15/2018,3,google/organic,15,9,5,599.49
8/15/2018,3,bing/cpc,46,10,5,298.98
8/15/2018,3,bing/organic,26,6,2,55.61
8/15/2018,3,facebook/display,195,28,11,909.48
8/15/2018,4,google/cpc,12,6,3,168.86
8/15/2018,4,google/organic,20,10,8,527.36
8/15/2018,4,bing/cpc,48,5,3,95.3
8/15/2018,4,bing/organic,28,10,4,190.79
8/15/2018,4,facebook/display,176,23,7,443.96
8/15/2018,5,google/cpc,10,5,2,120.27
8/15/2018,5,google/organic,18,14,9,464.77
8/15/2018,5,bing/cpc,46,13,7,249.09
8/15/2018,5,bing/organic,20,4,1,43.31
8/15/2018,5,facebook/display,193,18,7,450.56
8/15/2018,6,google/cpc,6,3,3,259.95
8/15/2018,6,google/organic,15,6,2,217.95
8/15/2018,6,bing/cpc,49,9,7,402.74
8/15/2018,6,bing/organic,23,4,2,106.7
8/15/2018,6,facebook/display,159,18,2,190.34
8/15/2018,7,google/cpc,9,1,1,62.51
8/15/2018,7,google/organic,13,2,2,242.8
8/15/2018,7,bing/cpc,39,8,5,199
8/15/2018,7,bing/organic,20,4,2,172.1
8/15/2018,7,facebook/display,208,13,3,290.09
8/15/2018,8,google/cpc,10,4,1,83.52
8/15/2018,8,google/organic,16,7,4,463.9
8/15/2018,8,bing/cpc,52,9,5,321.66
8/15/2018,8,bing/organic,22,4,0,0
8/15/2018,8,facebook/display,203,19,6,429.33
8/16/2018,1,google/cpc,7,0,0,0
8/16/2018,1,google/organic,13,7,4,339.49
8/16/2018,1,bing/cpc,56,12,7,343.82
8/16/2018,1,bing/organic,25,12,4,226.18
8/16/2018,1,facebook/display,314,34,17,790.98
8/16/2018,2,google/cpc,10,2,2,152.12
8/16/2018,2,google/organic,19,10,4,437.46
8/16/2018,2,bing/cpc,53,12,7,536
8/16/2018,2,bing/organic,28,7,4,139.29
8/16/2018,2,facebook/display,203,21,7,576.31
8/16/2018,3,google/cpc,10,4,2,159.32
8/16/2018,3,google/organic,16,7,6,670.44
8/16/2018,3,bing/cpc,50,10,4,250.25
8/16/2018,3,bing/organic,24,7,4,170.41
8/16/2018,3,facebook/display,159,16,4,283.72
8/16/2018,4,google/cpc,10,4,4,279.58
8/16/2018,4,google/organic,17,8,8,492.05
8/16/2018,4,bing/cpc,48,14,10,454.88
8/16/2018,4,bing/organic,17,4,1,56.47
8/16/2018,4,facebook/display,218,23,9,538.06
8/16/2018,5,google/cpc,9,2,2,126.98
8/16/2018,5,google/organic,14,7,6,327.3
8/16/2018,5,bing/cpc,47,10,7,343.33
8/16/2018,5,bing/organic,22,9,3,148.52
8/16/2018,5,facebook/display,219,19,13,842.7
8/16/2018,6,google/cpc,11,4,2,199.07
8/16/2018,6,google/organic,18,11,5,626.15
8/16/2018,6,bing/cpc,59,13,10,555.79
8/16/2018,6,bing/organic,23,5,1,60.03
8/16/2018,6,facebook/display,192,15,5,419.48
8/16/2018,7,google/cpc,10,1,1,95.15
8/16/2018,7,google/organic,15,5,2,247.22
8/16/2018,7,bing/cpc,54,4,2,118.9
8/16/2018,7,bing/organic,22,4,2,111.37
8/16/2018,7,facebook/display,171,16,3,178.93
8/16/2018,8,google/cpc,13,3,1,73.82
8/16/2018,8,google/organic,13,8,1,117.1
8/16/2018,8,bing/cpc,43,9,8,483.67
8/16/2018,8,bing/organic,30,8,2,174.06
8/16/2018,8,facebook/display,204,26,10,787.73
8/17/2018,1,google/cpc,12,2,1,71.17
8/17/2018,1,google/organic,12,7,6,484.03
8/17/2018,1,bing/cpc,54,12,7,319.29
8/17/2018,1,bing/organic,26,9,4,193.3
8/17/2018,1,facebook/display,219,25,10,387.6
8/17/2018,2,google/cpc,10,5,2,170.63
8/17/2018,2,google/organic,16,9,6,691.41
8/17/2018,2,bing/cpc,64,12,4,341.98
8/17/2018,2,bing/organic,25,8,2,128.63
8/17/2018,2,facebook/display,159,19,4,338.46
8/17/2018,3,google/cpc,10,2,0,0
8/17/2018,3,google/organic,11,4,1,112.4
8/17/2018,3,bing/cpc,54,13,6,308.59
8/17/2018,3,bing/organic,29,7,4,201.81
8/17/2018,3,facebook/display,143,13,7,645
8/17/2018,4,google/cpc,12,0,0,0
8/17/2018,4,google/organic,18,10,6,432.16
8/17/2018,4,bing/cpc,32,9,5,242.02
8/17/2018,4,bing/organic,25,11,2,78.61
8/17/2018,4,facebook/display,138,17,8,376.07
8/17/2018,5,google/cpc,7,1,0,0
8/17/2018,5,google/organic,12,4,2,128.96
8/17/2018,5,bing/cpc,67,17,14,731.28
8/17/2018,5,bing/organic,19,4,1,41.2
8/17/2018,5,facebook/display,165,20,7,482.65
8/17/2018,6,google/cpc,9,2,1,118.77
8/17/2018,6,google/organic,15,9,7,927.03
8/17/2018,6,bing/cpc,60,11,6,343.41
8/17/2018,6,bing/organic,22,5,2,135.12
8/17/2018,6,facebook/display,121,11,2,200.82
8/17/2018,7,google/cpc,8,2,2,153.76
8/17/2018,7,google/organic,15,5,2,271.09
8/17/2018,7,bing/cpc,48,8,4,215.72
8/17/2018,7,bing/organic,13,6,2,178.35
8/17/2018,7,facebook/display,219,19,4,281.7
8/17/2018,8,google/cpc,10,2,1,75.98
8/17/2018,8,google/organic,16,11,5,487.62
8/17/2018,8,bing/cpc,50,10,5,375.19
8/17/2018,8,bing/organic,26,3,3,212.96
8/17/2018,8,facebook/display,179,14,5,336.93
8/18/2018,1,google/cpc,2,1,1,59.59
8/18/2018,1,google/organic,3,1,0,0
8/18/2018,1,bing/cpc,12,3,2,101.77
8/18/2018,1,bing/organic,7,4,1,42.84
8/18/2018,1,facebook/display,71,9,2,90.07
8/18/2018,2,google/cpc,1,0,0,0
8/18/2018,2,google/organic,2,2,1,130.2
8/18/2018,2,bing/cpc,13,3,1,49.67
8/18/2018,2,bing/organic,4,3,3,219.95
8/18/2018,2,facebook/display,51,5,2,115.19
8/18/2018,3,google/cpc,2,0,0,0
8/18/2018,3,google/organic,3,3,2,173.76
8/18/2018,3,bing/cpc,10,0,0,0
8/18/2018,3,bing/organic,6,2,0,0
8/18/2018,3,facebook/display,41,2,0,0
8/18/2018,4,google/cpc,1,0,0,0
8/18/2018,4,google/organic,3,1,1,71.15
8/18/2018,4,bing/cpc,14,4,3,123.87
8/18/2018,4,bing/organic,4,0,0,0
8/18/2018,4,facebook/display,41,3,1,63.05
8/18/2018,5,google/cpc,1,0,0,0
8/18/2018,5,google/organic,3,2,1,71.95
8/18/2018,5,bing/cpc,14,2,2,95.36
8/18/2018,5,bing/organic,5,2,1,51.65
8/18/2018,5,facebook/display,52,4,1,57.02
8/18/2018,6,google/cpc,2,0,0,0
8/18/2018,6,google/organic,2,0,0,0
8/18/2018,6,bing/cpc,11,1,0,0
8/18/2018,6,bing/organic,8,5,2,154.96
8/18/2018,6,facebook/display,54,2,0,0
8/18/2018,7,google/cpc,2,0,0,0
8/18/2018,7,google/organic,3,1,1,86.52
8/18/2018,7,bing/cpc,13,0,0,0
8/18/2018,7,bing/organic,7,2,2,136.84
8/18/2018,7,facebook/display,31,1,0,0
8/18/2018,8,google/cpc,1,0,0,0
8/18/2018,8,google/organic,2,1,0,0
8/18/2018,8,bing/cpc,10,1,1,74.28
8/18/2018,8,bing/organic,6,1,0,0
8/18/2018,8,facebook/display,57,8,2,156.06
8/19/2018,1,google/cpc,2,1,1,59.53
8/19/2018,1,google/organic,3,1,1,67.95
8/19/2018,1,bing/cpc,8,0,0,0
8/19/2018,1,bing/organic,7,0,0,0
8/19/2018,1,facebook/display,46,4,2,96.01
8/19/2018,2,google/cpc,2,0,0,0
8/19/2018,2,google/organic,3,1,0,0
8/19/2018,2,bing/cpc,11,1,0,0
8/19/2018,2,bing/organic,5,0,0,0
8/19/2018,2,facebook/display,49,3,0,0
8/19/2018,3,google/cpc,2,0,0,0
8/19/2018,3,google/organic,3,1,1,149.44
8/19/2018,3,bing/cpc,14,1,0,0
8/19/2018,3,bing/organic,6,1,1,79.7
8/19/2018,3,facebook/display,56,6,1,98.71
8/19/2018,4,google/cpc,2,2,2,175.7
8/19/2018,4,google/organic,3,2,1,66.83
8/19/2018,4,bing/cpc,9,1,1,34.63
8/19/2018,4,bing/organic,3,3,1,65.28
8/19/2018,4,facebook/display,63,6,1,51.59
8/19/2018,5,google/cpc,1,0,0,0
8/19/2018,5,google/organic,3,2,1,69.99
8/19/2018,5,bing/cpc,13,3,2,60.47
8/19/2018,5,bing/organic,8,3,2,91.97
8/19/2018,5,facebook/display,50,7,2,118.17
